0.003725, 0.149006, 50
0.014901, 0.223510, 50
0.033526, 0.372516, 50
0.059603, 0.521522, 50
0.093129, 0.670529, 50
0.134106, 0.819535, 50
0.182533, 0.968542, 50
0.238410, 1.117548, 50
0.301738, 1.266554, 50
0.372516, 1.415561, 50
0.450744, 1.564567, 50
0.536423, 1.713573, 50
0.629552, 1.862580, 50
0.730131, 2.011586, 50
0.838161, 2.160593, 50
0.953641, 2.309599, 50
1.076571, 2.458605, 50
1.206952, 2.607612, 50
1.344783, 2.756618, 50
1.490064, 2.905625, 50
1.642795, 3.054631, 50
1.802977, 3.203637, 50
1.970609, 3.352644, 50
2.145692, 3.501650, 50
2.328225, 3.650656, 50
2.518208, 3.799663, 50
2.715641, 3.948669, 50
2.920525, 4.097676, 50
3.132859, 4.246682, 50
3.352644, 4.395688, 50
3.579878, 4.544695, 50
3.814564, 4.693701, 50
4.056699, 4.842708, 50
4.306285, 4.991714, 50
4.563321, 5.140720, 50
4.827807, 5.289727, 50
5.099744, 5.438733, 50
5.379131, 5.587740, 50
5.661305, 5.643489, 50
5.938817, 5.550232, 50
6.208878, 5.401226, 50
6.471489, 5.252220, 50
6.726650, 5.103213, 50
6.974360, 4.954207, 50
7.214620, 4.805200, 50
7.447430, 4.656194, 50
7.672789, 4.507188, 50
7.890698, 4.358181, 50
8.101157, 4.209175, 50
8.304165, 4.060168, 50
8.499723, 3.911162, 50
8.687831, 3.762156, 50
8.868489, 3.613149, 50
9.041696, 3.464143, 50
9.207453, 3.315137, 50
9.365759, 3.166130, 50
9.516615, 3.017124, 50
9.660021, 2.868117, 50
9.795977, 2.719111, 50
9.924482, 2.570105, 50
10.045537, 2.421098, 50
10.159141, 2.272092, 50
10.265296, 2.123085, 50
10.364000, 1.974079, 50
10.455253, 1.825073, 50
10.539057, 1.676066, 50
10.615410, 1.527060, 50
10.684312, 1.378054, 50
10.745765, 1.229047, 50
10.799767, 1.080041, 50
10.846318, 0.931034, 50
10.885420, 0.782028, 50
10.917071, 0.633022, 50
10.941272, 0.484015, 50
10.958022, 0.335009, 50
10.967322, 0.186002, 50
10.970110, 0.055750, 50
10.970110, 0.000000, 50
