0.003704, 0.148148, 50
0.017693, 0.279795, 50
0.041022, 0.466578, 50
0.073709, 0.653730, 50
0.115778, 0.841379, 50
0.167260, 1.029635, 50
0.228188, 1.218576, 50
0.298601, 1.408243, 50
0.378532, 1.598627, 50
0.468015, 1.789655, 50
0.567073, 1.981175, 50
0.675720, 2.172940, 50
0.793950, 2.364593, 50
0.921733, 2.555652, 50
1.059008, 2.745501, 50
1.205677, 2.933386, 50
1.361599, 3.118431, 50
1.526581, 3.299658, 50
1.700383, 3.476028, 50
1.882708, 3.646503, 50
2.073214, 3.810110, 50
2.271514, 3.966016, 50
2.477194, 4.113596, 50
2.689818, 4.252481, 50
2.908947, 4.382578, 50
3.134150, 4.504066, 50
3.365018, 4.617346, 50
3.596905, 4.637740, 50
3.825451, 4.570935, 50
4.050716, 4.505290, 50
4.272775, 4.441187, 50
4.491715, 4.378803, 50
4.707623, 4.318157, 50
4.920581, 4.259149, 50
5.130660, 4.201586, 50
5.337921, 4.145214, 50
5.542407, 4.089732, 50
5.744148, 4.034815, 50
5.943154, 3.980118, 50
6.139419, 3.925292, 50
6.332918, 3.869991, 50
6.523612, 3.813881, 50
6.711445, 3.756654, 50
6.896347, 3.698042, 50
7.078239, 3.637831, 50
7.257033, 3.575894, 50
7.432644, 3.512212, 50
7.604990, 3.446915, 50
7.774006, 3.380324, 50
7.937446, 3.268803, 50
8.092470, 3.100490, 50
8.238639, 2.923368, 50
8.376377, 2.754772, 50
8.506125, 2.594944, 50
8.628318, 2.443870, 50
8.743381, 2.301255, 50
8.851708, 2.166538, 50
8.953655, 2.038939, 50
9.049530, 1.917513, 50
9.139592, 1.801231, 50
9.224044, 1.689049, 50
9.303043, 1.579966, 50
9.376696, 1.473075, 50
9.445076, 1.367586, 50
9.508218, 1.262845, 50
9.566135, 1.158335, 50
9.618818, 1.053665, 50
9.666246, 0.948558, 50
9.708388, 0.842840, 50
9.745209, 0.736418, 50
9.776672, 0.629266, 50
9.802743, 0.521413, 50
9.823389, 0.412928, 50
9.838585, 0.303914, 50
9.848310, 0.194493, 50
9.852550, 0.084806, 50
9.853298, 0.014955, 50
9.853298, 0.000000, 50
