0.003704, 0.148148, 50
0.011936, 0.164649, 50
0.025644, 0.274162, 50
0.044810, 0.383306, 50
0.069407, 0.491951, 50
0.099406, 0.599988, 50
0.134773, 0.707339, 50
0.175472, 0.813963, 50
0.221465, 0.919868, 50
0.272721, 1.025126, 50
0.329216, 1.129890, 50
0.390936, 1.234406, 50
0.457888, 1.339031, 50
0.530100, 1.444247, 50
0.607634, 1.550671, 50
0.690586, 1.659054, 50
0.779100, 1.770276, 50
0.873366, 1.885316, 50
0.973626, 2.005211, 50
1.080177, 2.131004, 50
1.193360, 2.263667, 50
1.313562, 2.404037, 50
1.441199, 2.552739, 50
1.576706, 2.710145, 50
1.720523, 2.876345, 50
1.873082, 3.051165, 50
2.034791, 3.234199, 50
2.202891, 3.361994, 50
2.374334, 3.428852, 50
2.549061, 3.494543, 50
2.726995, 3.558686, 50
2.908050, 3.621104, 50
3.092139, 3.681777, 50
3.279180, 3.740807, 50
3.469099, 3.798387, 50
3.661838, 3.854773, 50
3.857351, 3.910262, 50
4.055610, 3.965184, 50
4.256604, 4.019882, 50
4.460339, 4.074704, 50
4.666839, 4.129998, 50
4.876144, 4.186096, 50
5.088309, 4.243307, 50
5.303404, 4.301899, 50
5.521508, 4.362083, 50
5.742708, 4.423989, 50
5.967090, 4.487633, 50
6.194734, 4.552886, 50
6.425705, 4.619425, 50
6.656860, 4.623102, 50
6.883632, 4.535440, 50
7.104445, 4.416253, 50
7.318872, 4.288549, 50
7.526476, 4.152085, 50
7.726820, 4.006875, 50
7.919481, 3.853213, 50
8.104064, 3.691657, 50
8.280213, 3.522989, 50
8.447621, 3.348148, 50
8.606029, 3.168164, 50
8.755233, 2.984079, 50
8.895077, 2.796893, 50
9.025453, 2.607514, 50
9.146290, 2.416729, 50
9.257549, 2.225192, 50
9.359220, 2.033422, 50
9.451311, 1.841809, 50
9.533842, 1.650630, 50
9.606845, 1.460060, 50
9.670355, 1.270192, 50
9.724407, 1.081052, 50
9.769038, 0.892612, 50
9.804278, 0.704802, 50
9.830154, 0.517522, 50
9.846686, 0.330647, 50
9.853888, 0.144038, 50
9.855158, 0.025392, 50
9.855158, 0.000000, 50
