0.003726, 0.149039, 50
0.013086, 0.187201, 50
0.028685, 0.311979, 50
0.050521, 0.436725, 50
0.078593, 0.561433, 50
0.112898, 0.686104, 50
0.153435, 0.810748, 50
0.200205, 0.935387, 50
0.253207, 1.060054, 50
0.312447, 1.184799, 50
0.377932, 1.309691, 50
0.449673, 1.434818, 50
0.527687, 1.560290, 50
0.611999, 1.686241, 50
0.702641, 1.812828, 50
0.799653, 1.940234, 50
0.903086, 2.068665, 50
1.013003, 2.198349, 50
1.129480, 2.329531, 50
1.252603, 2.462471, 50
1.382475, 2.597435, 50
1.519209, 2.734687, 50
1.662934, 2.874483, 50
1.813787, 3.017061, 50
1.971918, 3.162633, 50
2.137487, 3.311376, 50
2.310658, 3.463427, 50
2.491602, 3.618879, 50
2.680491, 3.777781, 50
2.877498, 3.940140, 50
3.082795, 4.105925, 50
3.296548, 4.275073, 50
3.518923, 4.447505, 50
3.750080, 4.623128, 50
3.990173, 4.801854, 50
4.239353, 4.983607, 50
4.497770, 5.168338, 50
4.765571, 5.356032, 50
5.042908, 5.546722, 50
5.329932, 5.740492, 50
5.626806, 5.937487, 50
5.933702, 6.137916, 50
6.246050, 6.246958, 50
6.556365, 6.206288, 50
6.861749, 6.107684, 50
7.162034, 6.005705, 50
7.457061, 5.900543, 50
7.746678, 5.792329, 50
8.030734, 5.681132, 50
8.309083, 5.566972, 50
8.581574, 5.449826, 50
8.848056, 5.329635, 50
9.108372, 5.206320, 50
9.362361, 5.079792, 50
9.609860, 4.949961, 50
9.850697, 4.816751, 50
10.084702, 4.680106, 50
10.311703, 4.540005, 50
10.531526, 4.396467, 50
10.744003, 4.249550, 50
10.948971, 4.099361, 50
11.146274, 3.946046, 50
11.335763, 3.789793, 50
11.517304, 3.630820, 50
11.690773, 3.469371, 50
11.856058, 3.305704, 50
12.013062, 3.140084, 50
12.161701, 2.972777, 50
12.301903, 2.804038, 50
12.433608, 2.634107, 50
12.556769, 2.463208, 50
12.671346, 2.291540, 50
12.777310, 2.119278, 50
12.874639, 1.946575, 50
12.963316, 1.773557, 50
13.043333, 1.600329, 50
13.114682, 1.426973, 50
13.177359, 1.253553, 50
13.231365, 1.080114, 50
13.276699, 0.906686, 50
13.313364, 0.733289, 50
13.341360, 0.559929, 50
13.360690, 0.386605, 50
13.371356, 0.213310, 50
13.374523, 0.063334, 50
13.374523, 0.000000, 50
