0.003704, 0.148148, 50
0.010840, 0.142730, 50
0.022712, 0.237427, 50
0.039284, 0.331454, 50
0.060512, 0.424564, 50
0.086340, 0.516544, 50
0.116701, 0.607218, 50
0.151524, 0.696466, 50
0.190736, 0.784244, 50
0.234267, 0.870609, 50
0.282054, 0.955745, 50
0.334053, 1.039994, 50
0.390248, 1.123893, 50
0.450658, 1.208203, 50
0.515355, 1.293931, 50
0.584472, 1.382343, 50
0.658219, 1.474945, 50
0.736891, 1.573442, 50
0.820874, 1.679654, 50
0.910644, 1.795397, 50
1.006761, 1.922341, 50
1.109854, 2.061860, 50
1.220599, 2.214898, 50
1.339693, 2.381884, 50
1.467828, 2.562707, 50
1.605667, 2.756768, 50
1.753821, 2.963088, 50
1.909906, 3.121691, 50
2.071088, 3.223651, 50
2.237237, 3.322974, 50
2.408196, 3.419184, 50
2.583804, 3.512159, 50
2.763906, 3.602044, 50
2.948365, 3.689171, 50
3.137065, 3.774008, 50
3.329921, 3.857108, 50
3.526875, 3.939079, 50
3.727903, 4.020560, 50
3.933013, 4.102204, 50
4.142246, 4.184657, 50
4.355673, 4.268545, 50
4.573396, 4.354454, 50
4.795540, 4.442894, 50
5.022254, 4.534273, 50
5.253696, 4.628835, 50
5.490026, 4.726601, 50
5.731390, 4.827279, 50
5.975567, 4.883554, 50
6.217760, 4.843859, 50
6.455152, 4.747830, 50
6.687103, 4.639028, 50
6.912936, 4.516651, 50
7.131952, 4.380333, 50
7.343464, 4.230232, 50
7.546816, 4.067039, 50
7.741412, 3.891924, 50
7.926733, 3.706424, 50
8.102348, 3.512299, 50
8.267917, 3.311380, 50
8.423189, 3.105437, 50
8.567993, 2.896084, 50
8.702229, 2.684707, 50
8.825851, 2.472442, 50
8.938859, 2.260172, 50
9.041286, 2.048539, 50
9.133185, 1.837981, 50
9.214623, 1.628757, 50
9.285673, 1.420984, 50
9.346406, 1.214665, 50
9.396892, 1.009716, 50
9.437191, 0.805987, 50
9.467355, 0.603284, 50
9.487424, 0.401373, 50
9.497424, 0.200003, 50
9.499910, 0.049713, 50
9.499910, 0.000000, 50
