0.003704, 0.148148, 50
0.018789, 0.301715, 50
0.043955, 0.503313, 50
0.079234, 0.705582, 50
0.124672, 0.908765, 50
0.180326, 1.113078, 50
0.246261, 1.318696, 50
0.322548, 1.525738, 50
0.409260, 1.734246, 50
0.506469, 1.944166, 50
0.614234, 2.155312, 50
0.732601, 2.367340, 50
0.861587, 2.579715, 50
1.001171, 2.791675, 50
1.151281, 3.002212, 50
1.311784, 3.210062, 50
1.482470, 3.413719, 50
1.663044, 3.611480, 50
1.853121, 3.801526, 50
2.052223, 3.982043, 50
2.259791, 4.151364, 50
2.475197, 4.308118, 50
2.697765, 4.451361, 50
2.926798, 4.580668, 50
3.161606, 4.696148, 50
3.401526, 4.798403, 50
3.645946, 4.888408, 50
3.889847, 4.878007, 50
4.128652, 4.776113, 50
4.362495, 4.676847, 50
4.591529, 4.580684, 50
4.815916, 4.487748, 50
5.035811, 4.397894, 50
5.251351, 4.310791, 50
5.462649, 4.225972, 50
5.669793, 4.142884, 50
5.872839, 4.060920, 50
6.071811, 3.979440, 50
6.266701, 3.897792, 50
6.457467, 3.815330, 50
6.644039, 3.731426, 50
6.826314, 3.645497, 50
7.004165, 3.557029, 50
7.177446, 3.465615, 50
7.345996, 3.371010, 50
7.509656, 3.273193, 50
7.668279, 3.172453, 50
7.820340, 3.041237, 50
7.963233, 2.857860, 50
8.096112, 2.657569, 50
8.219615, 2.470060, 50
8.334422, 2.296139, 50
8.441230, 2.136170, 50
8.540730, 1.989995, 50
8.633576, 1.856920, 50
8.720365, 1.735772, 50
8.801615, 1.625013, 50
8.877759, 1.522881, 50
8.949136, 1.427542, 50
9.015998, 1.337224, 50
9.078513, 1.250313, 50
9.136784, 1.165423, 50
9.190855, 1.081415, 50
9.240726, 0.997410, 50
9.286364, 0.912763, 50
9.327716, 0.827038, 50
9.364715, 0.739976, 50
9.397288, 0.651461, 50
9.425362, 0.561490, 50
9.448870, 0.470147, 50
9.467749, 0.377581, 50
9.481948, 0.283990, 50
9.491428, 0.189605, 50
9.496162, 0.094680, 50
9.497340, 0.023554, 50
9.497340, 0.000000, 50
